"id_2026","redizo","kkov","zamereni","typ","nazev","obec","stav","id_2025_potvrzene","overil","zdroj_overeni","poznamka"
"600014452_78-42-M/08_Lyceum","600014452","78-42-M/08","Lyceum","LYC","Střední škola Baltaci s.r.o.","Zlín","chybi_presna_shoda","","","",""
"600014461_65-41-L/01_Gastronomie_s_hotelovym_provozem","600014461","65-41-L/01","Gastronomie s hotelovým provozem","SOU","Střední škola gastronomie a obchodu","Zlín","chybi_presna_shoda","","","",""
"600014461_65-41-L/51","600014461","65-41-L/51","","NAS","Střední škola gastronomie a obchodu","Zlín","chybi_presna_shoda","","","",""
"600014487_34-56-L/01_Fotograf_se_zamerenim_na_multimedia","600014487","34-56-L/01","Fotograf se zaměřením na multimédia","SOU","Střední škola oděvní a služeb Vizovice","Vizovice","chybi_presna_shoda","","","",""
"600014487_69-41-L/52_Vlasovy_specialista","600014487","69-41-L/52","Vlasový specialista","NAS","Střední škola oděvní a služeb Vizovice","Vizovice","chybi_presna_shoda","","","",""
"600014517_64-41-L/51","600014517","64-41-L/51","","NAS","Střední odborné učiliště","Valašské Klobouky","chybi_presna_shoda","","","",""
"600014614_41-45-L/51","600014614","41-45-L/51","","NAS","SŠ gastronomie, hotelnictví a lesnictví","Bzenec","chybi_presna_shoda","","","",""
"600014614_64-41-L/51","600014614","64-41-L/51","","NAS","SŠ gastronomie, hotelnictví a lesnictví","Bzenec","chybi_presna_shoda","","","",""
"600014622_23-43-L/51","600014622","23-43-L/51","","NAS","Obchodní akademie a SŠP","Veselí nad Moravou","chybi_presna_shoda","","","",""
"600014649_64-41-L/51","600014649","64-41-L/51","","NAS","Střední škola polytechnická Kyjov","Kyjov","chybi_presna_shoda","","","",""
"600014665_68-43-M/01","600014665","68-43-M/01","","SOS","Veřejnospráv. akademie a střední škola","Strážnice","kolize_katalogu","","","",""
"600014673_79-41-K/81","600014673","79-41-K/81","","GY8","Gy, OA a JŠ s právem státní JZ","Hodonín","chybi_presna_shoda","","","",""
"600014771_78-42-M/03_Priprava_na_pedagogicka_povolani","600014771","78-42-M/03","Příprava na pedagogická povolání","LYC","SOŠ sociální u Matky Boží Jihlava","Jihlava","chybi_presna_shoda","","","",""
"600014843_23-43-L/51","600014843","23-43-L/51","","NAS","Střední průmyslová škola Jihlava","Jihlava","chybi_presna_shoda","","","",""
"600014843_26-41-L/52","600014843","26-41-L/52","","NAS","Střední průmyslová škola Jihlava","Jihlava","chybi_presna_shoda","","","",""
"600014843_39-41-L/51","600014843","39-41-L/51","","NAS","Střední průmyslová škola Jihlava","Jihlava","chybi_presna_shoda","","","",""
"600014860_65-42-M/02_Ekonomika_a_cestovni_ruch_Management_aktivniho_volneho_casu_Medialni_marketing_cestovniho_ruchu","600014860","65-42-M/02","Ekonomika a cestovní ruch, Management aktivního volného času, Mediální marketing cestovního ruchu","SOS","Škola ekonomiky a CR, soukr.  SOŠ s.r.o.","Jihlava","chybi_presna_shoda","","","",""
"600014860_68-43-M/01_Pravni_administrativa_a_evropska_integrace","600014860","68-43-M/01","Právní administrativa a evropská integrace","SOS","Škola ekonomiky a CR, soukr.  SOŠ s.r.o.","Jihlava","chybi_presna_shoda","","","",""
"600014860_75-31-M/01_Ucitel_ucitelka_materske_skoly","600014860","75-31-M/01","Učitel, učitelka mateřské školy","SOS","Škola ekonomiky a CR, soukr.  SOŠ s.r.o.","Jihlava","chybi_presna_shoda","","","",""
"600014860_78-42-M/02_Ekonomicke_lyceum_s_rozsirenou_vyukou_jazyku","600014860","78-42-M/02","Ekonomické lyceum s rozšířenou výukou jazyků","LYC","Škola ekonomiky a CR, soukr.  SOŠ s.r.o.","Jihlava","chybi_presna_shoda","","","",""
"600014908_64-41-L/51_pracoviste_Trest_K_Valse_1251_38","600014908","64-41-L/51","pracoviště Třešť, K Valše 1251/38","NAS","SOŠ, SOU a ZŠ","Třešť","chybi_presna_shoda","","","",""
"600014932_79-41-K/81","600014932","79-41-K/81","","GY8","Soukromé gymnázium AD FONTES, o.p.s.","Jihlava","chybi_presna_shoda","","","",""
"600015033_79-41-K/41","600015033","79-41-K/41","","GY4","Arcibiskupské gymnázium v Kroměříži","Kroměříž","chybi_presna_shoda","","","",""
"600015033_79-41-K/61","600015033","79-41-K/61","","GY6","Arcibiskupské gymnázium v Kroměříži","Kroměříž","chybi_presna_shoda","","","",""
"600015068_33-42-M/01_Vyroba_a_tvorba_nabytku_pomoci_CNC_technologii","600015068","33-42-M/01","Výroba a tvorba nábytku pomocí CNC technologii","SOS","SŠ nábytk.a obch. Bystřice pod Hostýnem","Bystřice pod Hostýnem","chybi_presna_shoda","","","",""
"600015076_43-41-M/01","600015076","43-41-M/01","","SOS","Tauferova SOŠ veterinární Kroměříž","Kroměříž","chybi_presna_shoda","","","",""
"600015092_64-41-L/51","600015092","64-41-L/51","","NAS","SŠ hotelová a služeb Kroměříž","Kroměříž","chybi_presna_shoda","","","",""
"600015092_65-42-M/01_SVP_hotelnictvi_a_cestovni_ruch","600015092","65-42-M/01","ŠVP hotelnictví a cestovní ruch","SOS","SŠ hotelová a služeb Kroměříž","Kroměříž","chybi_presna_shoda","","","",""
"600015092_65-42-M/01_SVP_hotelnictvi_a_rekreologie","600015092","65-42-M/01","ŠVP hotelnictví a rekreologie","SOS","SŠ hotelová a služeb Kroměříž","Kroměříž","chybi_presna_shoda","","","",""
"600015092_69-41-L/02","600015092","69-41-L/02","","SOU","SŠ hotelová a služeb Kroměříž","Kroměříž","chybi_presna_shoda","","","",""
"600015106_29-42-M/01_Chemicka_mikrobialni_a_senzoricka_analyza_potravin","600015106","29-42-M/01","Chemická, mikrobiální a senzorická analýza potravin","SOS","VOŠ potrav. a SPŠ mlékár. Kroměříž","Kroměříž","chybi_presna_shoda","","","",""
"600015157_79-41-K/41_vseobecne","600015157","79-41-K/41","všeobecné","GY4","Gymnázium Jiřího Wolkera","Prostějov","chybi_presna_shoda","","","",""
"600015165_64-41-L/51","600015165","64-41-L/51","","NAS","Švehlova střední škola polytechnická","Prostějov","chybi_presna_shoda","","","",""
"600015211_79-41-K/81_vseobecne","600015211","79-41-K/81","všeobecné","GY8","Cyrilometodějské G, ZŠ a MŠ v Prostějově","Prostějov","chybi_presna_shoda","","","",""
"600015297_63-41-M/01_zamereni_Firemni_management","600015297","63-41-M/01","zaměření Firemní management","SOS","ART ECON - Střední škola, s.r.o.","Prostějov","chybi_presna_shoda","","","",""
"600015297_63-41-M/01_zamereni_Sportovni_management","600015297","63-41-M/01","zaměření Sportovní management","SOS","ART ECON - Střední škola, s.r.o.","Prostějov","chybi_presna_shoda","","","",""
"600015297_68-43-M/01_zamereni_Statni_sluzba_a_spravni_rizeni","600015297","68-43-M/01","zaměření Státní služba a správní řízení","SOS","ART ECON - Střední škola, s.r.o.","Prostějov","chybi_presna_shoda","","","",""
"600015319_23-43-L/51","600015319","23-43-L/51","","NAS","SŠ automobilní Prostějov, s.r.o.","Prostějov","chybi_presna_shoda","","","",""
"600015319_64-41-L/51","600015319","64-41-L/51","","NAS","SŠ automobilní Prostějov, s.r.o.","Prostějov","chybi_presna_shoda","","","",""
"600015360_64-41-L/51_Design_interieru","600015360","64-41-L/51","Design interiérů","NAS","Akademie PPP s.r.o. SŠ","Třebíč","chybi_presna_shoda","","","",""
"600015360_68-43-M/01","600015360","68-43-M/01","","SOS","Akademie PPP s.r.o. SŠ","Třebíč","kolize_katalogu","","","",""
"600015360_75-41-M/01","600015360","75-41-M/01","","SOS","Akademie PPP s.r.o. SŠ","Třebíč","kolize_katalogu","","","",""
"600015408_23-45-L/01_23_56_H_01_Obrabec_kovu","600015408","23-45-L/01","23-56-H/01 Obráběč kovů","SOU","Střední škola řemesel a služeb","Moravské Budějovice","chybi_presna_shoda","","","",""
"600015408_39-41-L/02_36_52_H_01_Instalater","600015408","39-41-L/02","36-52-H/01 Instalatér","SOU","Střední škola řemesel a služeb","Moravské Budějovice","chybi_presna_shoda","","","",""
"600015408_64-41-L/51","600015408","64-41-L/51","","NAS","Střední škola řemesel a služeb","Moravské Budějovice","chybi_presna_shoda","","","",""
"600015441_26-41-L/52","600015441","26-41-L/52","","NAS","Střední škola stavební Třebíč","Třebíč","chybi_presna_shoda","","","",""
"600015441_33-42-L/51","600015441","33-42-L/51","","NAS","Střední škola stavební Třebíč","Třebíč","chybi_presna_shoda","","","",""
"600015441_36-45-M/01","600015441","36-45-M/01","","SOS","Střední škola stavební Třebíč","Třebíč","chybi_presna_shoda","","","",""
"600015483_64-41-L/51","600015483","64-41-L/51","","NAS","Střední odborné učiliště Uherský Brod","Uherský Brod","chybi_presna_shoda","","","",""
